2019-05-17, -0.076684, -0.000612, 0.011248, -0.137277, -20.245423, 16037551694.0
2019-05-16, 0.068204, -0.000854, 0.114267, -0.005494, 16.856949, 18661465873.0
2019-05-15, 0.138175, -0.000638, 0.139527, -0.001503, 30.004486, 13460006534.0
2019-05-14, 0.103138, -0.000549, 0.106826, -0.004021, 20.302292, 12751049755.0
2019-05-13, 0.050826, 0.000494, 0.094877, -0.01078, 9.520966, 10367149039.0
2019-05-12, -0.035918, -0.000727, 0.038996, -0.054813, -6.97902, 10326050090.0
2019-05-11, 0.12222, -2e-05, 0.175138, -2e-05, 21.161591, 12578331654.0
2019-05-10, 0.016756, 0.000139, 0.032861, -0.007622, 2.853439, 8036919053.0
2019-05-09, -0.003854, 2.2e-05, 0.011303, -0.021646, -0.658859, 6546914198.0
2019-05-08, 0.00677, 0.000622, 0.014045, -0.019961, 1.149506, 6416569598.0
2019-05-07, -0.016533, -0.001309, 0.044837, -0.017135, -2.854554, 8411140170.0
2019-05-06, 0.056301, -0.00069, 0.07531, -0.021184, 9.202515, 7540096853.0
2019-05-05, -0.003511, -6.9e-05, 0.008373, -0.026373, -0.575882, 5938415562.0
2019-05-04, -0.023375, -0.000388, 0.016037, -0.036683, -3.925827, 6658100049.0
2019-05-03, 0.035958, -0.000294, 0.049012, -0.006428, 5.829621, 7299410672.0
2019-05-02, 0.008111, 0.000219, 0.013174, -0.004711, 1.304443, 6044171062.0
2019-05-01, -0.008311, 0.000127, 0.011683, -0.015452, -1.347687, 5789172433.0
2019-04-30, 0.044871, -0.000188, 0.046586, -0.000188, 6.964035, 6275803460.0
2019-04-29, -0.013307, -2.6e-05, 0.006604, -0.02612, -2.093078, 6053776253.0
2019-04-28, -0.007195, 0.000409, 0.007135, -0.008265, -1.139863, 5379894433.0
2019-04-27, 0.013354, -0.000488, 0.027134, -0.004638, 2.087845, 5863109118.0
2019-04-26, 0.012221, 0.000777, 0.02311, -0.015368, 1.887696, 7505283355.0
2019-04-25, -0.068546, 0.000535, 0.004145, -0.072239, -11.3667, 6820332362.0
2019-04-24, -0.03279, -0.000573, 0.000731, -0.055242, -5.621704, 7351304156.0
2019-04-23, -0.002484, 0.000771, 0.028952, -0.00569, -0.426864, 7097827092.0
2019-04-22, 0.010751, -0.000171, 0.017775, -0.007745, 1.82814, 6094878077.0
2019-04-21, -0.021322, -0.000206, 0.003853, -0.036389, -3.704742, 6005571688.0
2019-04-20, 0.000247, 6e-05, 0.017255, -0.011051, 0.042831, 6142567812.0
2019-04-19, -0.000607, -0.00015, 0.000949, -0.018375, -0.105591, 6541053061.0
2019-04-18, 0.04111, -0.000225, 0.050401, -0.001669, 6.863266, 6971581464.0
2019-04-17, -0.004013, -0.000416, 0.007846, -0.012657, -0.672684, 5596102715.0
2019-04-16, 0.03744, -0.000295, 0.037705, -0.004242, 6.049271, 5180105341.0
2019-04-15, -0.037324, 0.000351, 0.005839, -0.04935, -6.264343, 5672311824.0
2019-04-14, 0.020212, -0.000226, 0.024786, -0.010527, 3.325165, 4846298303.0
2019-04-13, -0.001354, -0.000689, 0.009871, -0.010468, -0.222977, 4959301561.0
2019-04-12, -0.004596, -0.000978, 0.00381, -0.026993, -0.760697, 6237185309.0
2019-04-11, -0.066768, 3e-05, 0.000846, -0.08468, -11.840454, 7859383417.0
2019-04-10, 0.006944, -0.000265, 0.039859, -0.005021, 1.222901, 7856924879.0
2019-04-09, -0.022991, -0.000204, -2.5e-05, -0.028665, -4.144242, 7632529578.0
2019-04-08, 0.032815, -0.00047, 0.056415, -0.002124, 5.727173, 9304964610.0
2019-04-07, 0.05173, 0.000181, 0.055837, -0.006117, 8.584442, 7596176020.0
2019-04-06, 0.002612, -2.2e-05, 0.042298, -0.022447, 0.432358, 7167016221.0
2019-04-05, 0.047214, -0.000206, 0.058005, -0.003851, 7.462311, 7531316908.0
